nohup: ignoring input
program_start_time:  2020-06-12 01:10:53.424926
Train for  C
train_data:  
5412 3732 0
1288 266 0
5260 2596 0
3668 6213 0
2306 887 1
4830 895 0
1956 3453 0
6078 4370 0
4723 7275 1
3148 5027 0
3129 5734 1
6877 4338 0
2335 189 0
4116 2551 0
4051 1197 1
6789 6889 0
586 2957 0
6694 1746 0
7097 7037 0
2384 2738 0
5845 2116 0
2849 4814 0
4408 5015 0
707 3862 0
6319 4339 0
5770 4744 0
7108 4189 1
4987 3887 0
1237 6072 0
5471 684 0
1541 412 1
3994 2293 1
1441 418 0
5668 1595 0
2541 1869 0
3674 4085 0
4595 22 0
3203 5515 0
2176 2781 0
5480 3314 1
678 1662 0
2327 931 0
6498 4070 0
3076 6757 0
6621 6830 0
1459 2938 0
7124 2968 1
560 3083 0
2279 6029 0
248 2728 0
7397 7115 0
5334 4043 0
5935 5807 0
1094 1718 0
2079 2444 0
2234 7174 0
4429 2909 1
477 1325 0
6720 6095 0
6388 4502 0
4247 1797 0
4232 3501 0
2238 1584 0
1463 6204 0
1059 4102 0
6987 1753 0
5649 1536 0
4450 2237 0
5107 2461 0
3002 6301 0
1336 1485 0
5695 131 0
846 4539 0
3086 5827 0
1794 2563 0
4900 2663 0
5076 439 0
325 5708 0
3885 4807 0
6201 1565 0
5790 2477 1
7338 1243 0
1306 71 0
5408 5244 0
5868 741 0
337 1464 0
2396 3810 0
2420 1977 0
4656 2517 0
4529 5634 0
3298 6082 0
5739 3968 0
3336 5447 0
6258 3016 0
3747 3882 0
4206 6598 0
2616 7303 0
5663 7278 0
2553 2977 0
3274 1512 1
4087 3541 0
3993 2952 0
4186 2016 0
2509 7406 0
1089 2334 0
2693 3544 0
3375 1084 0
2727 4701 0
2809 5703 0
5089 2984 1
1403 1977 0
6105 3620 0
641 1157 0
1368 4574 0
4932 6085 0
178 5644 0
1532 3429 0
3389 708 0
6731 372 0
6875 2069 0
801 3407 0
6257 2920 0
7482 5618 0
4415 2411 0
4041 1171 0
5498 6967 0
2248 2932 0
7236 5481 0
1270 6240 0
2059 4995 0
1014 4064 0
6922 2778 1
2175 3617 0
5367 3494 0
388 4417 0
5301 1961 0
3749 702 0
2974 4134 0
5477 2336 1
6611 3328 0
1927 1225 0
4566 6878 0
2941 3212 0
2715 6597 0
6379 2929 0
4949 2631 0
4914 3610 0
3318 1078 0
5840 615 0
7234 3707 0
481 4460 0
404 5587 1
510 6516 0
4036 1491 0
4 4037 0
4537 2358 0
2429 229 0
2900 175 0
2188 1927 0
3106 1491 0
2870 5561 0
7269 2184 0
268 1134 0
4232 7269 0
161 1556 0
502 1282 0
5387 6573 0
891 7236 0
5568 4338 0
5918 6704 0
2504 5318 0
442 4417 0
2279 1850 0
3444 4713 0
3460 896 0
1315 5608 0
5321 649 0
485 3842 1
5276 6681 0
1864 3550 0
3321 397 0
1439 4522 0
4627 5148 0
7439 5225 0
765 6969 0
5535 2231 0
4930 305 0
749 4062 0
4074 5565 0
4049 3962 0
5270 1039 0
196 179 0
1039 5046 0
6861 1382 0
1332 2552 0
3677 6224 0
984 2838 0
4641 2568 1
443 4499 1
2147 632 0
4476 7499 0
6804 6876 0
1128 4845 0
5441 2933 0
5440 1737 0
2594 261 0
694 7330 0
6017 998 0
2709 4060 0
6011 2414 0
1883 5079 1
2801 4898 0
2976 398 0
1637 1394 0
1131 2566 0
2060 2287 0
5597 4666 0
529 6451 0
1766 4104 0
5334 5183 0
3887 2078 0
4654 4862 0
7061 4204 1
4945 4162 0
5194 5145 0
1388 2888 0
491 1965 0
6841 1902 0
3532 124 0
5592 6038 0
5277 3679 0
1987 6574 0
2520 6996 0
2601 5659 0
3702 4930 0
479 644 0
5162 7082 0
2772 35 0
6198 3910 0
6920 3754 1
3367 6163 0
4146 4412 0
923 2671 0
5829 7115 0
6903 2728 0
489 4764 0
1778 3795 0
3913 2363 1
2842 1013 0
5788 5469 0
4198 3680 1
417 7496 0
4438 4876 0
1330 2694 0
2903 6071 0
1041 5826 0
7118 2018 0
6917 7478 0
1009 1461 0
1374 1367 0
5204 297 0
6624 6339 0
4598 2558 0
6592 4157 0
3026 1051 0
2324 2321 0
1884 735 0
6290 2949 0
3219 6092 0
2889 3566 0
2604 7237 0
2777 4286 0
2375 1363 0
1356 3768 0
4313 1653 0
3320 6811 0
443 4211 0
926 45 0
244 6744 0
7360 5494 0
2848 6078 0
6850 2734 0
7238 4129 0
6223 4325 0
4869 2466 0
7097 6077 0
760 5173 0
5636 6693 0
3296 1185 0
278 5326 0
6199 819 0
1774 1628 0
4349 2628 0
2720 7412 0
6965 7170 0
6071 5067 1
4063 172 0
6025 3497 0
5692 3497 0
919 3888 0
4357 3895 0
2683 2417 0
6112 3861 1
555 3765 0
4872 4535 0
1168 3554 0
6753 4598 0
5077 4388 0
5000 5666 0
2828 317 0
80 1522 0
394 4517 0
369 7462 0
2579 2963 0
5839 593 0
4375 5304 0
4012 4390 0
455 1993 0
4319 4100 0
1136 2307 0
6702 2044 0
3668 3385 0
5140 3624 0
3930 2736 1
4776 5792 0
2006 4825 0
5012 1134 0
6586 3834 0
554 1577 1
1022 5822 0
1457 6442 0
618 5458 0
5620 3281 0
64 1513 0
4586 6972 0
6873 2833 0
1532 1165 0
2487 6432 0
4793 7276 0
6898 800 0
2468 237 0
5633 2885 0
1951 3135 0
1600 1142 0
4012 3852 0
1952 3052 0
5992 3065 0
392 2771 0
5082 5615 0
5308 4831 0
2837 1645 0
3587 636 0
106 1243 0
7417 3003 0
2396 3844 0
518 535 0
4063 6438 0
3999 3001 0
2792 5957 1
4020 1272 0
7488 5414 0
7399 6184 0
5643 2005 0
6191 6044 0
111 2309 0
3368 4607 0
2915 6136 0
731 7150 0
5627 3664 1
2068 4618 0
666 2901 0
2959 6449 0
5573 4260 0
7158 2882 0
2475 1138 0
1986 4633 0
3268 1184 0
1472 3091 1
1122 4444 0
5568 6416 0
3948 2468 0
2377 7287 0
6473 6402 0
1692 5338 0
1733 578 1
2560 6359 0
4145 4503 0
7283 7313 0
3469 6627 0
5170 4886 0
5682 2649 0
4750 2031 0
3982 1850 0
4949 4956 1
5396 1993 0
2797 3560 0
1385 6837 0
4710 6608 0
2137 5619 0
2862 5242 0
5850 5749 0
981 960 0
4928 583 0
2328 6565 0
4771 2576 0
2998 5796 0
2295 6447 0
6074 903 0
7206 7472 0
7298 675 1
1534 494 0
5900 162 0
7217 3607 0
3353 7477 0
7233 5519 0
3352 4471 0
6694 6216 0
7179 1070 0
2071 6846 1
3670 70 0
5680 2676 0
4998 3292 0
30 3423 0
181 4774 0
902 4001 0
3495 2881 0
728 3869 0
6738 682 0
3358 1214 0
624 6801 0
701 5817 0
2639 384 0
3054 1155 0
3094 872 0
6904 5961 0
2361 2584 0
5325 6127 0
5329 545 0
2291 6135 0
1991 1479 0
483 1640 0
364 5635 0
5492 416 0
2963 1310 0
4953 340 0
1589 4687 0
3812 3977 1
892 2282 0
6079 7459 0
1917 3567 1
2469 7330 0
6896 1469 0
558 747 0
2203 6100 0
2394 3617 0
3750 4919 0
5677 5353 0
5977 6732 0
5967 346 0
3387 216 0
4761 884 0
2990 5160 0
7318 1073 0
2575 5165 0
44 4347 0
6991 1830 0
5175 147 0
4316 2002 0
1019 4189 0
6635 2477 1
2071 4495 0
5836 7364 0
5874 5553 0
1234 3735 0
5329 3931 0
2167 5813 0
4243 5312 0
2823 3579 0
7091 6115 0
3406 6503 0
4672 5899 0
1868 2645 0
1656 6472 0
7045 5932 0
1325 3330 1
1869 4390 0
5469 2753 0
3438 6966 0
3059 5589 0
864 1033 0
3333 4954 0
3912 5100 0
3745 1667 0
2407 2323 0
4257 661 0
