nohup: ignoring input
program_start_time:  2020-06-11 22:56:45.256982
Train for  C
train_data:  
6632 6182 0
2265 4999 0
1253 4446 0
6042 482 0
5622 5312 0
2496 7259 0
7107 3575 0
3418 4524 0
1600 2517 0
895 4440 0
5234 2890 0
404 5297 0
6264 3480 0
2700 2013 0
7121 1956 0
4835 89 0
3109 3551 0
4967 1762 0
4503 2192 0
751 4853 0
4273 5942 0
4833 3614 0
3834 5306 0
5252 1651 0
5478 1294 0
2065 2539 0
5881 2389 0
1457 4235 0
3954 1938 0
0 6614 0
4618 4923 0
3868 3542 0
6450 5349 0
7156 3661 0
1254 2277 0
6169 6217 0
2818 4443 0
1056 3274 0
5589 6127 0
3607 7121 1
1944 1394 0
3627 6334 0
4615 5827 0
7207 6031 0
2656 4758 0
7050 3556 0
2575 4157 0
2086 6772 0
4342 3802 1
893 3829 0
1884 5900 0
5831 3185 0
3489 3590 0
2452 965 1
2994 7180 0
7465 4444 0
7431 6081 0
5830 4891 0
1371 5566 0
480 915 0
1288 2851 0
2489 7488 0
6790 1220 0
805 5664 0
3381 6513 0
2336 1514 0
795 6896 0
4809 4921 0
3630 1906 0
6387 2453 0
4985 3603 0
2003 1634 0
7176 5528 0
6632 7498 0
6002 1907 0
1614 2346 0
2977 6061 1
529 5416 0
4587 4764 0
4288 5257 0
31 3705 0
7090 2258 0
2373 1084 0
5252 725 0
1221 4543 0
1442 3993 0
6342 4093 0
6701 7057 0
2446 1137 0
5636 2911 0
1949 1079 0
4353 413 0
1980 7408 0
664 7242 0
1208 935 0
6063 5913 0
1844 3458 0
6370 4981 0
5160 4156 0
5719 5786 0
3208 3300 0
4745 6580 0
155 1416 0
4587 665 0
1900 1962 0
3198 2443 0
6092 5922 0
2860 3219 0
2516 6005 1
501 4477 0
4019 347 0
3121 1343 0
4602 6334 0
4291 6397 0
6414 1898 0
2628 7469 0
2065 7095 1
5064 2208 0
4965 633 0
638 4162 0
264 1123 0
2796 6234 1
2997 1424 0
6378 1747 0
7214 4313 0
2058 5470 0
2652 1220 0
4676 5410 0
1018 3198 0
2688 3214 0
1130 3133 0
4063 5488 0
4556 2956 0
2305 6345 0
6326 3984 0
1056 2010 0
2619 3409 0
5875 7011 0
1517 121 0
108 6187 0
2731 5450 0
5633 1649 0
512 143 0
5133 2788 0
1423 5109 0
3986 929 0
1018 1657 0
5074 545 0
973 2706 0
6319 1965 0
4388 5977 0
1916 1624 0
3249 4349 0
4758 1546 0
5531 5060 0
4018 5205 1
5954 6120 0
4772 1252 0
4923 3624 1
2511 954 0
4501 1073 0
713 1058 0
1474 2604 0
2118 1467 0
6274 4383 1
5584 2666 0
7318 6409 0
3339 5818 0
4318 2346 0
6565 4337 0
6051 3299 0
6335 4021 0
475 3827 0
4930 2314 0
5884 7268 0
1959 2790 0
6651 5136 0
5354 6772 0
2501 1641 0
4313 2396 0
4468 5620 0
7172 4091 0
4244 7468 0
3555 3081 0
6517 5052 0
2232 5788 0
4621 3004 0
6334 4300 0
5921 95 0
4000 3778 1
2021 381 0
4014 5959 0
2868 2477 0
2612 6914 0
5751 2159 0
767 2788 0
6724 5275 0
1546 4656 0
494 6428 0
803 3137 0
7344 2024 0
3563 6642 0
4148 2408 0
5804 4235 0
5868 6972 0
6208 4554 0
6481 4536 0
985 7189 1
4120 2099 1
2651 4887 0
4747 2797 0
3562 2549 0
1103 946 0
5332 6915 1
6094 5409 0
4567 3848 0
4412 1972 1
2827 2168 0
6630 1477 0
7250 3117 0
6926 6234 0
6260 4551 0
202 5575 0
1497 4141 0
3744 2961 0
2638 2417 0
130 2813 0
7027 4640 0
7337 7412 1
930 1058 0
2176 3489 0
4176 1654 0
2499 3053 0
4776 5722 0
3135 518 0
914 6905 0
2355 5727 0
1105 1867 0
3359 3174 0
781 2404 0
1980 1568 0
7233 2340 0
5559 3883 0
1159 1237 1
1074 5816 0
6690 4640 0
1039 4327 0
7001 5115 0
3995 3876 0
5101 3200 0
2308 3343 0
1537 2083 0
2589 3112 0
6774 5732 0
2062 4489 0
3095 2136 0
4895 235 0
6108 6759 0
1635 1518 0
7234 858 0
5591 2241 0
5173 1845 0
881 5659 0
3064 2198 0
6166 4548 0
7230 7036 0
1647 989 0
4345 3629 0
3969 1366 0
5957 6497 0
290 3361 0
6254 5156 0
5424 2695 0
3896 1859 0
967 500 0
4345 3695 0
4271 1402 1
6743 2504 0
5322 7347 0
5650 2152 0
4725 5595 0
6429 1339 0
2016 4339 0
671 3906 0
5831 2024 0
5250 149 0
5709 4716 0
5221 2477 0
2322 3843 0
3872 5615 0
3800 4162 0
3550 5566 0
916 3061 0
333 3645 1
4252 6827 0
6625 1938 0
6305 5005 0
2261 1993 0
5751 1895 0
5659 5069 0
4213 466 0
1974 3302 0
3815 580 0
715 6288 0
6069 157 0
2524 3172 0
4661 7040 0
2937 7496 0
6426 6918 0
1371 175 0
435 4348 0
3139 4557 0
3791 4098 0
5047 1316 0
5615 499 0
6898 486 0
723 4412 0
4188 5155 0
4106 1626 0
1011 1066 0
4097 1804 0
2281 97 0
3183 6338 0
6255 4021 0
1383 6128 0
4822 7041 0
208 309 0
636 4609 0
6054 5612 0
6902 6995 1
4937 1241 1
6266 1346 0
1937 6031 0
2351 5923 0
7456 5867 0
4512 7130 0
1451 2831 0
7160 251 0
5117 6781 0
5676 6061 0
2884 5401 0
7143 7180 0
6681 135 0
6215 4157 0
4885 4032 0
6737 195 0
290 3748 0
3438 5158 0
1809 2255 0
5066 963 0
5423 2991 0
5864 824 0
5678 4797 0
1771 5646 0
1041 5449 0
5833 6181 0
1316 4793 0
3693 5663 0
6967 3242 0
4610 4214 0
1701 2746 0
6969 2393 0
2919 6676 0
3366 3874 0
4730 1750 0
4259 45 0
2715 1856 0
1686 3712 0
5877 5253 0
1000 1576 0
6256 959 0
1095 7369 0
557 1271 0
936 828 0
1998 6572 0
2530 5524 0
2868 7291 0
1963 3113 0
1659 865 0
4483 519 1
2101 4923 0
6208 3160 0
6373 2984 1
7103 2770 0
4890 2389 0
