nohup: ignoring input
program_start_time:  2020-06-11 04:21:25.150083
Train for  C
train_data:  
7382 2775 0
2679 3074 0
7059 2503 0
7188 2561 0
2742 2882 0
140 3625 0
4070 1088 0
1002 6726 0
6936 6380 0
106 1791 0
6994 632 0
4852 1066 0
3645 5477 1
4298 1558 0
5730 3142 0
4628 6698 0
4291 6924 0
5241 3004 0
6337 4864 0
277 417 0
575 5048 0
1733 73 0
4724 3162 0
3616 111 0
2823 4350 0
5482 2047 0
6013 462 1
323 51 0
6293 2594 0
1553 7074 0
3303 192 0
5070 3814 0
6153 2268 0
310 6038 0
3492 892 0
5971 7374 0
4613 815 0
1045 4298 0
2255 827 0
6582 973 0
2257 2917 0
1947 5863 0
4610 3695 0
2266 2576 0
6558 6398 0
3776 4159 0
6716 400 0
6807 2851 0
1462 3591 0
2898 7329 0
2725 6547 0
6829 3823 1
2109 6776 0
4605 7495 0
5109 3744 0
5427 569 0
2273 73 0
4581 1416 0
4058 4989 1
1081 451 1
2991 2462 0
1971 6803 0
2474 924 0
5801 6747 0
6992 1876 0
5622 1364 0
7481 1976 0
6432 2616 0
4843 1482 0
3209 3851 1
5602 73 0
5220 4312 0
1800 1634 0
5873 6901 0
3279 6492 0
5525 6058 1
2386 2434 0
83 3335 0
5082 2134 0
2979 7013 0
800 1162 0
554 3920 0
1931 1318 0
2981 1476 0
6892 6331 0
2950 1124 0
3542 1364 0
5663 2586 0
1898 6981 0
3002 4549 0
7006 6522 0
5686 1927 0
6254 2349 0
4639 5592 0
5607 2053 0
619 6083 0
332 5290 0
1484 954 0
4140 1573 0
610 6522 0
3077 5849 0
7007 1354 0
1896 2839 0
3498 1491 0
5467 4491 0
1496 407 0
325 6871 0
1837 2202 1
4446 2220 0
4868 2737 0
3158 6525 0
7042 3336 1
2629 215 0
2336 2080 0
3330 494 0
4452 1807 0
534 6678 0
5547 2504 0
4605 2890 0
6604 2127 0
6166 918 0
3295 468 0
3566 599 0
3028 4489 1
221 5393 0
6272 1076 0
3617 6570 1
2137 698 0
2463 3650 0
954 3814 0
7484 1179 1
6305 7179 0
3454 98 0
4325 2121 0
3542 7460 0
1677 1283 1
6718 5569 0
6626 6421 1
3572 4076 0
2400 6235 0
7151 4380 0
3006 3285 0
5486 6303 0
3358 3603 0
1394 3882 0
6010 824 0
5357 4342 0
7178 7242 0
6748 4885 0
6530 5835 0
3972 1076 0
5182 5246 0
5320 7412 0
3463 2062 0
7168 5007 0
5228 2212 0
3697 584 0
6456 4937 0
783 3873 1
3050 1607 0
296 6928 0
4659 1642 1
4554 2191 0
302 5319 0
221 5706 0
3144 2116 0
566 4085 1
3409 1185 0
6543 5658 0
5796 6995 0
432 3551 0
52 118 0
862 2881 0
2633 550 0
1993 6343 0
7197 7013 0
6319 4754 0
6349 1508 0
3538 1698 0
2500 3490 0
3176 2712 0
6065 4723 0
5467 560 0
6169 6593 0
3828 1036 0
6313 6620 0
849 3897 1
5069 900 0
4133 64 1
1841 492 0
5255 1843 0
3484 7410 0
390 298 0
3085 936 0
5476 7428 0
286 1905 0
3197 3544 0
4135 3397 0
4115 463 0
3989 404 0
2194 1907 0
5104 61 0
1998 2317 0
5540 2153 0
2343 2690 0
3962 1029 0
534 4956 0
6826 38 0
2491 926 0
2762 241 0
1907 2013 0
1477 1370 0
6063 5075 0
3275 5178 0
3538 1217 1
4374 7172 1
945 3409 0
5265 2675 0
6967 7008 0
2012 5343 0
2908 1569 0
5977 3122 0
5853 3835 0
1231 4701 1
11 5021 0
4109 6735 0
4177 5525 0
5227 1539 0
4586 4315 0
1557 771 0
2662 7007 0
5216 4087 0
2486 1794 0
59 5299 0
5822 898 0
7259 2195 0
6936 3294 0
414 1924 0
3915 125 0
3512 27 0
2593 133 0
1457 5246 0
5076 6402 0
982 4009 0
6497 6443 0
1856 2657 0
5249 3932 0
4877 5269 0
1078 1336 0
23 2923 0
1685 92 0
1686 3558 0
2478 4794 0
1705 1907 0
619 6862 0
2174 5840 0
1662 5952 0
2996 4331 0
4219 26 0
5865 2553 0
6543 4776 0
4925 5991 0
3201 4561 0
4679 3291 0
2458 3652 0
7160 4566 0
4983 4289 0
5714 853 0
2557 642 1
7386 5017 0
56 7249 0
1214 6050 1
6448 2425 0
2853 1161 0
5640 4838 0
4070 2266 0
1760 6497 0
2216 6039 0
5922 1364 0
3582 4273 0
1037 1421 0
5058 439 0
5575 1293 1
30 783 0
6965 1772 0
2821 4792 0
5067 5655 0
3558 2293 0
6049 1468 1
2671 3297 0
5613 7163 0
6086 1506 0
3041 3202 0
6384 4551 0
6533 6963 0
1511 7071 0
6486 1065 0
7438 4631 0
4701 2529 0
3036 7029 0
3860 6717 0
6904 2394 0
5172 3338 0
6144 2359 0
2146 1159 1
3944 5238 0
799 5117 0
3987 5851 0
2602 940 0
2426 6135 0
4959 172 0
5465 6116 0
4687 6906 0
1464 7369 0
806 7290 0
2077 4229 0
3197 905 0
2313 6099 0
2184 3941 0
1719 5215 0
2810 5177 1
5313 4534 0
5727 3689 0
607 4054 0
1839 1939 0
4457 3089 0
7365 409 0
4398 2707 0
2734 5177 0
4948 2259 0
4055 6811 0
2260 6678 0
3301 7425 0
3628 7074 0
6328 3961 0
4990 2562 0
4210 4341 0
1020 1433 0
428 5359 0
695 3060 0
3432 5617 0
72 2283 0
5938 2774 0
5340 5531 0
2020 3942 0
4132 4314 0
3552 3476 0
2876 4695 0
5334 432 0
3982 740 0
2864 3287 0
3002 2364 0
627 6008 0
4882 6914 0
2056 6576 0
4374 2066 0
2847 5669 0
5776 173 0
5782 5745 0
7267 7293 0
5395 4021 0
62 1655 0
2360 1689 0
5283 4294 0
6623 2446 0
11 4685 0
6168 2193 0
4374 5868 0
983 4640 0
1881 3261 0
67 7012 1
3660 1288 0
3236 2947 0
5759 7424 0
7107 3105 1
5055 694 0
4321 5708 0
4162 1856 1
280 224 0
6174 3495 0
6427 811 0
1889 1054 0
2882 2971 1
3207 959 0
6297 6484 0
5673 1772 0
3032 3600 0
2626 6203 0
7454 7290 0
2807 5851 0
7056 1358 0
2294 1000 0
6837 625 1
3148 2099 0
3750 1053 0
1953 6659 0
6793 5454 0
1567 6449 0
337 4606 0
5251 741 0
804 1606 0
7460 2713 0
526 5694 0
7200 5841 0
629 5774 0
6731 1346 0
2683 1270 0
2232 2382 0
533 570 0
1498 5417 0
5870 1165 0
5796 87 1
1061 3788 1
3018 4776 0
6251 277 0
6041 6589 0
942 1640 0
3718 1602 0
4115 3890 0
3304 6772 0
1378 1479 0
3593 4859 0
4839 2277 0
3132 7058 0
3632 463 0
5149 4361 0
2416 2944 0
5893 2866 0
5739 1224 0
795 356 0
3881 2669 0
3363 2682 0
4365 1897 0
5793 5120 0
6296 7162 0
6274 5496 0
2318 4928 0
5610 4820 0
5333 3686 0
1291 5027 0
5083 6335 0
6686 4904 0
270 2022 0
6154 4822 0
5520 879 0
3573 7022 0
4274 3662 0
3358 438 0
163 2244 0
2012 3999 0
3281 1348 0
432 3486 0
6852 4607 0
5716 5533 0
5690 5551 0
2043 5342 0
5793 3170 0
1776 1861 0
4380 2228 0
2551 1657 0
6635 559 0
14 2403 0
6923 541 0
5593 4282 0
5676 547 0
3153 7132 0
2094 5890 0
4908 5596 0
4882 508 0
1386 3441 0
332 1175 0
6697 6814 0
5583 6389 0
2038 2942 0
4450 2804 0
2035 4551 0
5325 2649 0
333 2346 0
2751 2728 0
432 2923 0
1079 3910 0
5577 4496 0
7145 360 0
260 1275 0
5464 5131 0
98 937 0
5332 4416 0
3253 4054 0
5365 4207 0
1012 5627 1
6353 6195 1
2977 288 1
820 3300 0
6844 47 1
3530 4761 0
2025 5485 0
2272 3160 0
6561 7167 0
7017 4364 0
6153 2388 1
6982 3012 0
4313 557 0
3285 3438 0
5952 7026 0
6778 2525 0
3750 2239 0
6067 6335 0
4313 3659 1
5699 7278 0
4486 3503 0
6603 3288 0
3576 3302 0
689 5028 0
6510 284 0
2524 5316 0
4932 7143 0
7001 4642 0
4447 6902 0
6071 4242 0
4284 4924 0
5473 3741 0
5800 2651 0
3779 4951 0
2927 1806 0
6804 4134 0
4570 3768 0
1507 572 0
405 5063 0
6823 7251 0
2014 3538 0
6949 4179 0
2458 5785 0
5056 5540 0
1227 2486 0
4446 5460 0
3780 3533 0
6701 6132 0
1507 4415 0
5894 119 0
7481 2364 0
7467 900 0
6018 682 0
2880 1108 0
793 2346 0
5191 4257 0
6117 5314 0
5367 5666 1
6486 3284 0
6398 6670 0
6846 6095 0
3530 5716 1
4167 7348 0
2067 4581 0
4903 3050 0
2947 3465 0
3313 125 0
1005 6658 0
157 568 0
7000 6709 0
5717 4864 0
5463 2594 0
3342 4098 0
584 2235 0
5409 1785 1
5251 2760 0
4917 6201 0
1858 394 0
440 1894 0
3298 4240 0
7473 1547 1
1557 667 0
4578 870 0
6263 6746 0
2549 3033 0
6489 7423 0
95 2936 0
3752 3615 0
2939 2667 0
3024 5459 0
6570 630 0
5104 2126 0
6517 5616 0
554 902 0
4834 5627 0
3788 4175 0
1020 4241 0
828 3844 0
4523 6424 0
6432 3636 0
6021 5524 0
2285 2664 0
670 78 0
1971 6988 0
6671 2558 0
5152 776 0
2497 3407 0
2388 3853 0
3084 1847 0
6347 5903 0
2871 3388 0
3414 6990 0
1529 6363 0
467 6417 0
2792 1679 0
1004 644 0
444 651 0
7249 5106 0
1989 1264 0
7469 2434 0
2863 1502 0
6154 1221 0
6372 744 0
7230 6900 0
6554 1143 0
2707 5396 0
772 466 0
3232 293 0
6509 1915 0
3875 1432 0
233 5254 0
6337 5906 0
6059 6588 0
1863 7477 0
2384 5247 0
102 7168 0
5044 5013 0
3268 5154 0
6673 1680 0
95 3084 0
6168 5064 0
2886 7342 0
5734 5555 0
6868 2186 0
5898 1205 0
4609 6094 0
1515 6176 0
237 43 0
3386 7116 0
2560 758 0
1226 2713 0
3550 900 0
5334 1760 0
730 1489 0
7063 3195 0
3885 3457 0
4311 4088 0
54 4774 0
2613 6629 0
3623 7163 0
3607 6963 0
1295 4191 0
5470 4495 0
6953 1499 0
1193 5940 0
4524 847 0
3793 455 0
5013 6395 0
7417 1286 0
2069 673 0
7085 3818 0
7205 5307 0
4292 5040 0
457 97 0
7253 7342 0
4809 785 0
2914 7258 0
4554 5165 0
3409 1375 0
7486 6622 0
3703 5758 0
1558 5770 0
5766 4666 0
3559 7316 0
