nohup: ignoring input
program_start_time:  2020-06-12 10:30:59.564886
Train for  C
train_data:  
5464 817 0
4016 3343 0
6030 1018 1
2800 5321 0
1613 5076 0
589 1121 0
5006 6259 0
4412 7126 0
6109 6334 0
7056 5128 0
7361 826 0
2776 6613 0
4169 5905 0
1886 4895 0
4382 4802 0
4310 5307 0
363 2955 0
3705 4634 0
4285 662 0
7410 109 0
7220 5129 0
1008 5993 0
2387 6205 0
865 590 0
3343 4184 0
3261 15 0
1170 2502 0
177 138 0
7346 5041 0
4085 5938 0
3347 5096 0
7039 4060 0
4325 2034 0
4271 6384 0
5418 4607 0
5170 3528 1
74 2212 1
5788 720 0
4928 2218 0
6279 56 0
745 6733 0
6474 287 1
2858 1965 0
647 798 0
2618 6210 0
3938 6492 0
5042 4387 0
1061 3352 0
6709 4202 0
4639 7157 0
3808 5602 0
3801 4372 0
2973 1446 0
2262 2725 0
3904 3348 0
7054 525 0
5722 4642 0
2785 3694 0
4016 1622 0
6339 3206 0
518 2581 0
6821 113 0
4555 1066 0
1183 7465 0
5146 1978 0
6406 6813 0
2376 619 0
4245 5467 0
1939 3945 0
4397 6002 0
383 5532 0
6311 5865 0
3002 215 0
5819 5074 0
2784 6860 0
7159 3502 0
6850 4540 0
5003 6633 0
3798 3170 0
6434 3714 0
1217 5610 0
3907 6815 0
725 4810 0
1638 6131 0
1094 2386 0
6121 2312 0
5295 1656 0
3999 1300 0
7049 3683 0
3989 614 0
671 1505 0
5054 3382 0
1246 1188 0
2278 496 0
1199 7011 0
3900 968 0
2677 6124 1
1027 5237 0
2241 4141 0
4224 5057 0
6115 3326 0
2348 6815 1
2492 3377 0
3302 4049 0
1578 6670 0
272 3782 0
6134 3618 0
5327 7339 0
5334 7205 0
1008 6015 0
2275 2820 0
3046 4735 0
2414 3662 0
2507 6721 0
6576 1781 0
1961 1293 0
1320 6173 0
7098 3589 0
1553 5529 0
2072 4351 0
5995 188 0
3849 2029 0
6644 4007 0
2445 4056 1
3387 5583 0
1652 7108 0
5058 869 0
3339 2144 0
7438 971 0
7217 7 0
4025 1076 0
6835 2388 0
4279 6468 1
3386 4703 0
1385 4015 0
442 2106 0
5727 1860 0
7431 7119 0
5320 2214 1
3129 3668 0
5400 3697 0
1841 2036 0
5304 3001 0
2994 153 0
1492 231 1
1982 1336 0
2985 2221 0
5199 6977 1
6940 5333 1
7316 6978 0
719 6215 0
7448 1721 0
6091 7343 0
2488 5653 0
6123 3169 0
2885 6324 0
6213 1803 0
6551 241 0
6333 6996 0
3278 6390 0
2522 2837 0
4715 433 0
2399 4854 0
3559 7475 0
864 6476 0
2254 10 0
7229 2278 0
2523 2715 0
5124 7326 0
2954 2648 0
7085 7142 0
5479 2417 0
7407 2548 0
5741 4955 0
7077 7188 0
5171 942 0
6610 2715 0
6119 4069 0
557 2555 0
1208 6724 0
1014 7416 1
4866 5565 0
6212 954 0
841 974 0
5803 7070 0
6982 5801 0
7167 3824 0
2705 102 0
5131 2174 0
6462 7172 0
6099 2535 0
3632 5977 0
1813 853 0
5272 4292 0
3586 1229 0
4549 848 0
6651 779 0
2004 3909 0
260 775 0
276 5618 0
106 2819 0
1756 1814 1
3155 6089 0
99 5757 0
4132 7286 0
2885 636 0
6719 3068 0
2563 815 0
7110 3813 0
142 7278 0
1384 11 0
4943 1413 0
7449 6477 0
5126 841 0
2440 4763 0
5800 68 0
5156 1804 1
1776 4609 0
4336 7474 0
4150 6215 0
3504 1960 0
6974 186 0
2382 4814 0
306 2669 0
6042 791 0
6318 6899 0
3350 432 1
2590 1659 0
4738 3532 0
1548 1383 0
6501 3727 0
294 3433 0
6097 5572 0
3010 6853 0
379 4323 0
6711 1387 0
125 6957 0
6639 1403 0
6317 5740 0
6508 1998 0
3692 71 0
6635 5215 0
7178 455 0
183 6874 0
3435 3732 0
7193 5322 0
6018 3630 0
6837 6186 0
2314 4499 0
2289 4784 0
5090 7394 0
1920 1985 0
5674 1315 0
4943 6461 0
7071 3618 0
4441 2909 1
206 7004 0
1225 6799 0
1961 6755 0
5855 6740 0
5464 2559 0
7221 7266 0
1666 4490 0
5190 1803 0
7245 1536 0
4434 2425 0
721 3745 0
5178 299 0
3399 3737 1
7238 581 0
5439 582 0
2439 6815 0
5746 1067 0
5989 645 0
961 1608 0
1546 3292 0
5576 2538 0
5616 4370 1
1047 4114 0
164 502 0
4187 1389 0
859 3575 0
1939 5647 0
4272 3403 0
6189 2832 0
2605 3018 0
6857 6621 0
402 1916 0
4306 6818 0
501 1564 0
1261 6834 0
1313 5782 0
4007 3124 0
1366 4822 0
158 3599 0
4512 1764 0
2867 1345 0
3455 864 1
362 2741 0
4387 1231 0
434 5669 0
2115 1622 0
5659 7479 0
556 4004 0
4614 7004 0
5478 3546 1
5862 5368 0
6251 3125 0
2130 2330 0
6688 4516 0
1363 3399 1
387 492 0
5276 3168 0
3060 1089 0
2203 3354 0
3657 2359 0
4029 3311 0
4014 3748 0
6370 2452 0
6627 6207 1
6504 2761 0
4758 2478 0
103 2815 0
852 7145 0
1693 4354 0
4169 170 0
4274 5124 0
2195 4075 0
639 3353 0
6118 397 0
6438 7107 0
6225 3662 0
2084 7493 0
7349 190 0
779 374 1
4302 4805 0
3572 4991 0
755 6502 0
6950 2854 0
3822 1642 0
921 471 0
808 114 0
5223 2222 1
5991 1563 0
2861 5775 0
212 862 0
7015 1169 0
3604 4757 0
3940 951 0
1267 7008 0
3821 1041 1
2945 2557 0
379 508 0
5536 813 0
1810 1880 0
858 1379 0
4054 1083 0
1134 779 0
7136 248 0
1367 2733 1
4096 917 1
4623 31 0
6277 1667 0
214 5165 0
4791 3576 0
5859 2943 0
6750 1084 0
5476 4480 0
3227 5714 0
4926 3321 0
6012 2824 0
1378 257 0
2838 3414 0
6526 2525 0
377 2039 0
2986 1031 0
6472 6862 0
6974 329 0
4169 3485 0
4619 7176 0
6004 2112 0
7436 523 0
1922 7059 0
2289 4152 0
4762 982 0
1761 7119 0
2423 5686 0
6705 3640 0
1412 4320 0
3878 1210 0
3313 4788 0
233 5102 0
406 5569 0
5800 3670 0
6916 3838 0
7319 2356 0
3928 1636 0
6164 5016 0
260 6495 0
5672 5666 1
1295 5337 0
5036 534 0
2297 625 0
1178 1168 0
3114 1440 0
6518 7013 0
4492 5516 0
5373 1809 0
5958 4319 0
3359 1079 0
2830 7213 0
2168 793 0
1457 949 0
7238 4963 0
6691 1588 0
4401 3987 0
3030 24 0
2566 5419 0
4434 7092 0
5811 3350 0
2013 2767 1
285 4936 0
5782 768 0
1894 3995 0
6777 150 0
5309 4871 0
4639 1020 0
5704 3327 0
5889 6144 0
1657 2089 1
5619 4213 0
4623 5424 0
5012 6605 0
187 1593 0
1692 6970 0
5334 1283 0
4143 5726 0
2924 3304 0
50 7491 0
4558 6239 0
7110 5943 0
1522 6211 0
3904 4859 0
2568 1855 0
4946 5035 0
149 5773 0
432 6551 0
1937 1607 0
6642 5618 0
3193 3309 0
4013 1285 0
1584 449 0
5820 4918 0
3888 4009 0
4881 3917 0
585 5215 0
4881 106 0
3561 2067 0
679 6123 0
4828 667 0
2557 888 0
1022 3020 0
546 6741 0
3493 1959 0
4450 5964 0
6684 4970 0
6349 1324 0
6599 7330 0
4451 181 0
6892 4901 0
948 137 0
4005 1383 1
5035 6624 0
3528 2510 0
6472 2869 0
3997 739 0
3360 4003 0
3623 5009 0
2452 6307 0
3064 4593 0
4701 6917 0
1061 4030 0
3273 4202 0
804 2306 0
7449 2222 0
3356 2073 0
2749 5564 0
1582 1422 0
6485 536 1
2682 2510 0
7468 5737 0
5198 2758 0
3075 5734 0
1934 6401 0
6234 5947 0
3539 4882 0
3367 3737 0
4250 4466 0
4481 1853 0
2152 453 0
1835 5357 1
1425 6895 0
1073 4474 0
5274 6997 0
6953 4414 0
226 4110 0
2844 3215 0
2867 6585 0
1553 5058 1
2220 5879 0
2397 3820 1
3099 1724 0
7281 2756 0
4078 4695 0
1915 4559 0
2109 937 0
1016 2469 0
6998 6284 1
1771 4694 0
6134 7316 1
1658 1801 0
5420 6612 0
3399 1759 0
3434 1761 0
481 122 0
2152 336 0
635 4890 0
4616 7144 0
1063 3727 0
5608 2543 0
7110 1402 0
5592 3784 1
1751 5005 0
6757 3534 1
6615 3558 0
5841 1832 1
6261 1173 0
2991 5889 0
119 6497 0
742 2903 0
2723 2094 0
5370 4377 0
6577 2884 0
1165 5052 0
5432 6935 1
1442 3173 0
864 7090 0
4887 1055 0
4344 1538 0
4181 550 0
6350 6592 0
5022 1548 0
2255 4514 0
6935 3565 1
7311 1751 0
3831 3032 0
1868 4781 0
7100 1361 0
548 6289 0
4392 6459 0
2441 3093 0
7469 3675 0
1053 4474 0
4348 2295 0
7003 3336 0
7253 4879 0
4784 4913 0
3930 1647 0
2816 3255 0
6691 2216 0
6021 5889 0
2723 2782 0
6032 4825 0
478 2292 0
3238 4914 0
3500 5778 0
270 2080 0
2749 5439 0
5546 6054 0
7327 1784 0
856 1510 0
2349 5509 0
175 5244 0
7224 4653 0
3882 7423 0
454 5115 0
4531 4948 0
3639 1 0
2071 5276 0
6609 5775 0
2594 7239 0
2834 1145 0
3689 2042 0
3377 6987 0
6595 2525 0
2776 6513 0
5294 3520 0
3149 6954 0
2561 4817 1
1524 311 0
6464 3426 0
4935 4057 0
2091 1286 0
4306 4256 0
3994 3200 0
613 6341 0
6248 4550 0
5240 2619 0
1421 1136 0
6177 6713 0
2164 6149 0
1063 6376 1
6882 5104 0
2171 3784 0
6533 5984 0
7059 4769 0
1308 1293 0
6250 570 0
4360 1923 0
2608 4248 0
6391 3772 0
1182 939 0
1859 713 1
3986 5264 0
385 6512 0
4462 541 0
1315 4919 0
4062 5328 0
7139 4242 0
7108 2342 0
2814 5303 1
1582 3644 0
4553 1410 0
3274 371 0
2098 955 0
6128 2924 0
4217 3714 0
4744 1574 0
2275 3513 0
3219 5553 0
93 1852 0
5182 3158 0
1271 4823 0
2186 1850 0
1526 3605 0
3726 1210 0
5067 337 1
4280 6150 0
961 2149 0
98 1712 0
237 2659 0
5332 3929 0
5710 1529 0
5474 3531 0
5536 3774 0
2856 1325 0
163 1335 0
1430 5870 0
2947 2829 0
1511 6343 0
42 698 0
2898 6166 0
6882 156 0
4409 3457 0
4830 5756 0
5280 1341 0
4256 5656 0
4345 3733 0
1952 1021 0
6402 2918 1
4363 5360 0
3817 3006 0
5034 1279 0
7196 6003 0
4473 523 0
1951 6994 0
4744 947 0
4332 1330 0
2166 5809 0
2685 281 0
4997 4868 0
7257 95 0
4564 1792 0
1851 6418 0
5017 4347 0
5205 4529 0
3273 5785 0
866 7387 0
4063 1828 0
6181 2699 0
1571 6145 0
2378 6546 0
6632 3444 0
7081 6952 0
6739 1766 0
992 882 0
414 3416 1
1796 252 0
316 6635 0
5068 632 0
2335 2232 0
2970 3718 0
4312 1880 0
7161 1707 0
7085 3991 0
6311 1142 0
6326 838 1
1268 1600 0
2136 1750 0
5128 3424 0
6501 6100 0
7215 3761 0
538 3965 0
232 7063 0
1004 1885 0
5423 134 0
6587 6364 0
1421 1746 0
5304 7117 0
1425 6984 0
1099 2434 0
7013 4949 0
425 6884 0
536 1647 0
5781 7479 0
5438 6268 0
6495 982 0
7498 877 0
7030 7234 0
6582 3617 0
1285 2861 0
7085 1482 0
5423 6616 0
720 3841 0
7296 5300 0
5779 7440 0
957 138 0
1700 2810 0
4201 4331 0
4235 7341 0
2800 6512 0
16 4128 0
2596 5066 0
4510 1722 0
5402 2504 0
6013 6393 0
1397 469 0
5937 732 0
2833 1925 0
610 4884 0
5577 3501 0
1664 3398 0
7155 4026 0
1924 401 0
5523 4809 0
1132 3922 0
4865 6244 0
1489 1935 0
1413 3251 0
4473 7021 0
2426 3521 0
596 5749 0
2164 4844 0
4306 5866 1
6010 1930 0
5363 7078 0
4038 74 0
4065 5130 0
5437 2475 0
2968 5759 0
6702 4788 0
2433 2693 0
880 230 0
7201 2383 0
4838 2817 0
4105 5026 0
3378 977 0
501 3447 0
5823 1221 0
760 6672 0
4869 2623 0
7239 2207 0
99 7029 0
3651 3696 0
1485 2546 0
2749 2310 0
3504 322 0
1820 4452 0
7448 369 0
1972 1766 0
2333 241 0
1945 6342 0
4148 6744 0
1339 687 0
5198 1131 0
1871 2039 0
3706 2718 0
3150 3721 0
5604 3273 1
30 7248 0
118 1531 0
3191 6215 0
4865 2689 0
870 4702 0
6504 1585 0
5834 565 0
6551 3090 0
2336 1257 0
58 2233 0
851 6506 0
6724 4870 0
1252 5085 0
6400 1325 0
302 4378 0
2206 3788 0
5948 2218 0
4079 908 0
6335 4955 0
2882 2542 0
161 2063 0
6335 3900 0
442 7314 0
2101 2416 0
1226 6262 0
3290 374 0
615 5286 0
2237 3001 0
4889 422 0
3314 2504 0
511 2332 0
7376 3088 0
5536 3381 0
60 2179 0
770 2649 0
1894 613 0
4097 6702 0
2668 6375 0
1159 4810 0
5991 2183 0
4742 1003 0
6384 1033 0
6028 6589 0
959 5055 0
5862 6868 0
493 1086 0
6128 4193 0
2219 6817 0
5373 1242 1
7311 2530 0
6411 157 0
7284 3905 0
898 2120 0
7204 4841 0
3325 3922 0
1779 2457 0
925 5865 0
3411 87 0
4048 4569 1
45 1616 1
4289 6902 0
5347 7057 0
279 5245 0
2382 5097 0
7462 1797 0
4951 5859 1
7410 3550 0
5244 4080 0
5470 1803 0
6615 5401 0
5617 3358 1
3924 3357 0
4696 5296 0
819 2251 0
6807 3950 0
2516 6339 0
1565 5580 0
3142 2902 0
1253 2009 0
3665 5187 0
3866 649 0
4773 4818 0
3765 2172 0
3112 89 0
2135 5677 1
247 5197 0
1889 2208 0
1952 2360 0
2233 3492 0
4223 7068 0
2667 2104 0
383 4612 1
3164 5692 0
6107 3585 0
4706 3208 0
5207 2999 0
5233 5441 0
1204 1912 0
7142 2267 0
3763 111 0
6010 3337 0
6798 6027 0
1425 5922 0
1559 4116 0
2737 6339 0
100 7388 0
4897 2202 0
410 4999 0
4144 2113 0
3584 797 0
363 2112 0
580 1868 0
6176 7302 0
2387 6303 1
6160 262 0
1975 554 0
5912 7220 0
2440 3430 0
6743 3769 0
4061 156 0
2679 7045 1
5137 4210 0
1220 4931 0
5590 4594 0
3231 3189 0
4800 904 0
3244 4100 0
3058 6837 1
5143 533 0
3615 3987 0
4300 2789 0
6602 7018 0
6166 2481 1
3172 7334 0
1074 2181 0
1409 6207 0
5024 6829 0
704 6660 0
166 5269 0
2550 6244 0
1171 5630 0
952 5310 0
1327 4480 0
2466 5626 0
916 862 0
5723 5740 0
2084 4407 1
50 5142 0
5606 2003 0
2084 280 0
6245 5586 0
1615 915 0
6850 1422 0
4024 2287 0
4860 2063 0
6580 4043 0
6260 262 0
6680 3746 0
4875 2726 0
679 6122 0
2694 3788 0
7321 6112 0
3166 5169 0
3987 111 0
481 4930 0
307 2706 0
3984 4376 0
5759 5685 0
4711 4957 0
5675 1959 0
4580 660 0
149 5238 0
6495 6499 0
5568 1262 0
6958 1331 0
5323 7289 0
4370 2855 0
653 302 0
3621 5964 0
6414 4223 0
6930 7091 0
2234 6416 0
7196 7056 0
5004 1699 0
1230 3245 1
6339 7273 0
7176 444 0
1636 2468 0
7342 848 0
3619 1085 0
6598 4225 0
3777 3829 1
895 7145 0
2913 5993 0
2218 1231 0
6845 4364 0
6590 5149 0
466 3163 0
3887 482 0
2980 2831 0
4738 614 0
7359 5779 0
4325 1863 0
1748 6768 0
3160 2450 0
118 6623 0
2569 3957 0
